HostName;Description;Severity;Status;Occurrence_Time
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:44
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:44
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:44
m11sdp20a;Error renaming remote file on {HOST.HOST};AVERAGE;OK;05/01/2020 03:44
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:44
m8sdp22a;Error renaming remote file on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:44
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:43
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:43
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:43
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:43
m11sdp20a;Generic error during ftp on {HOST.HOST};AVERAGE;OK;05/01/2020 03:42
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:42
ALGS2-L-EMA4;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:41
EMA_VIP_OAM_DC2;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:41
rc51e00h001b;"""mysqld-proxy"": 2 processes NOT running on web database server";DISASTER;PROBLEM;05/01/2020 03:41
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:41
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:40
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:40
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:40
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:39
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:39
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:39
rc51e00h001b;"""mysqld-proxy"": 2 processes NOT running on web database server";DISASTER;PROBLEM;05/01/2020 03:39
EMA_VIP_OAM_DC2;Cannot ping  {HOST.NAME} for more than 5 Minutes;INFORMATION;OK;05/01/2020 03:39
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:39
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:38
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:38
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:38
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:37
EMA_VIP_OAM_DC2;Cannot ping  {HOST.NAME} for more than 5 Minutes;INFORMATION;OK;05/01/2020 03:36
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:36
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:36
ALGS2-L-EMA4;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:36
EMA_VIP_OAM_DC2;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:36
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:36
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:36
m10air04;Balance Enquiry 3 and Account Update per SDP (night);DISASTER;OK;05/01/2020 03:35
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:35
ALGS2-L-EMA4;Northbound MML interface is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
EMA_VIP_OAM_DC2;Northbound MML interface is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
EMA_VIP_OAM_DC2;Northbound MML interface is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:35
m11sdp21a;Generic error during ftp on {HOST.HOST};AVERAGE;OK;05/01/2020 03:35
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:35
EMA_VIP_OAM_DC2;activation-orchestration-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
ALGS2-L-EMA2;Lock service is not in service. on {HOST.HOST};AVERAGE;OK;05/01/2020 03:35
ALGS2-L-EMA2;batch-handler-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
ALGS2-L-EMA2;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:35
ALGS2-L-EMA2;activation-orchestration-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
EMA_VIP_OAM_DC2;Lock service is not in service. on {HOST.HOST};AVERAGE;OK;05/01/2020 03:35
EMA_VIP_OAM_DC2;batch-handler-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
EMA_VIP_OAM_DC2;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:35
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:35
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:35
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:35
ALGS2-L-EMA2;batch-handler-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
ALGS2-L-EMA2;Lock service is not in service. on {HOST.HOST};AVERAGE;OK;05/01/2020 03:35
ALGS2-L-EMA2;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:35
ALGS2-L-EMA2;activation-orchestration-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
EMA_VIP_OAM_DC2;processing-queue-module is not in service. on {HOST.HOST};HIGH;OK;05/01/2020 03:35
EMA_VIP_OAM_DC2;activation-orchestration-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:35
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:34
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:34
m11sdp21a;Generic error during ftp on {HOST.HOST};AVERAGE;OK;05/01/2020 03:34
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:34
ALG-S2-L-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:34
ALG-S1-L-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:34
EMA_VIP_OAM_DC2;PAYLOADNODECOUNTER is low on {HOST.HOST};HIGH;OK;05/01/2020 03:34
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:34
ALG-S1-L-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:34
ALG-S1-T-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:34
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:34
ALG-S2-L-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:34
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:33
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:33
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:33
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:33
ALGS2-L-EMA4;batch-handler-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:33
EMA_VIP_OAM_DC2;batch-handler-module is not in service on {HOST.HOST};HIGH;OK;05/01/2020 03:33
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:33
dzalb01a2;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:33
dzalb01a1;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:33
EMA_VIP_OAM_DC2;PAYLOADNODECOUNTER is low on {HOST.HOST};HIGH;OK;05/01/2020 03:33
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:33
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:33
dzalb01a1;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:33
dzalb01a2;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:33
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:32
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:32
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:32
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:32
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:32
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:32
m11sdp20a;Generic error during ftp on {HOST.HOST};AVERAGE;OK;05/01/2020 03:32
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:32
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:31
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:31
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:31
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:31
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:31
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:31
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:31
m10air04;Balance Enquiry 3 and Account Update per SDP (night);DISASTER;OK;05/01/2020 03:30
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:30
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:29
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:29
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:29
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:29
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:29
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:29
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:29
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:28
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:28
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:28
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:28
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:28
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:28
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:27
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:27
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:27
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:27
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:27
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:27
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:27
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:27
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:27
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:26
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:26
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:26
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:26
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:26
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:26
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:26
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:26
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:26
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:25
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:25
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:25
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:25
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:25
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:25
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:25
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:24
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:24
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:24
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:24
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:23
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:23
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:23
rc51e00vm001f;[p]Customer Care:Self Check HTTP;DISASTER;OK;05/01/2020 03:23
rc51e00vm001f;[p]Customer Care:Self Check HTTP: HTTP Connection time from Web Front to Web App 10.96.2.26 is high;DISASTER;OK;05/01/2020 03:23
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:23
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:23
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:23
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:23
rc51e00vm001f;[p]Customer Care:Self Check HTTP;DISASTER;OK;05/01/2020 03:23
rc51e00vm001f;[p]Customer Care:Self Check HTTP: HTTP Connection time from Web Front to Web App 10.96.2.26 is high;DISASTER;OK;05/01/2020 03:23
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:22
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;05/01/2020 03:22
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;05/01/2020 03:22
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:21
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:21
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:21
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:20
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:20
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:20
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:20
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:19
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:19
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:19
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:19
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:19
ALG-S1-T-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:19
m11air3;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:19
ALG-S1-T-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:19
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:19
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:18
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:18
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:17
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:17
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:17
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:17
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:16
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:16
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:16
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:16
m11air3;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:16
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:16
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:16
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:16
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:15
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:15
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:15
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:15
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:15
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:14
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:14
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:14
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:14
ALG-S2-L-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:14
ALG-S1-L-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:14
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:14
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:14
ALG-S2-L-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:14
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:13
ALG-S1-T-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:13
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:13
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:13
ALG-S1-L-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:13
ALG-S1-T-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:13
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:13
dzalb01a2;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:13
dzalb01a1;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:13
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:12
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:12
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:12
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:12
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:12
dzalb01a1;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:12
dzalb01a2;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;05/01/2020 03:12
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:12
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:12
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:11
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:11
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:11
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:11
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:11
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:11
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:10
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:10
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:10
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:10
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:10
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:09
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:09
m11sdp21a;Error renaming remote file on {HOST.HOST};AVERAGE;OK;05/01/2020 03:09
m4sdp26a;Error renaming remote file on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:08
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:08
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:08
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:08
rc51e00vm016a;SlaveBehindMaster >= 1800;DISASTER;OK;05/01/2020 03:07
rc51e00vm016a;SlaveBehindMaster >= 600 < 1800;HIGH;OK;05/01/2020 03:07
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:07
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:07
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:06
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:06
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:06
m11sdp20a;Error renaming remote file on {HOST.HOST};AVERAGE;OK;05/01/2020 03:06
m4sdp26b;Processor load is too high;HIGH;OK;05/01/2020 03:06
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:06
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:05
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:05
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:05
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:05
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:05
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:05
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:05
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:05
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:05
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:04
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:04
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:04
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:04
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:04
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:04
m4sdp26a;Error renaming remote file on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:04
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:04
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:03
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:03
consngvs2b;SystemResources:CPU Context switches per second are high on {HOST.HOST};WARNING;OK;05/01/2020 03:03
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:03
m11air3;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:03
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;05/01/2020 03:03
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;05/01/2020 03:03
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:03
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:03
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:03
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:03
m5sdp25b;Processor load is too high;HIGH;OK;05/01/2020 03:03
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 03:02
djezzy-dc1-mm-esa;An error occurred in a BGwProcessor process on {HOST.HOST};AVERAGE;OK;05/01/2020 03:02
djezzy-dc1-FE-Server7;An error occurred in a BGwProcessor process on {HOST.HOST};AVERAGE;OK;05/01/2020 03:02
rouibangvs1c;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:02
rouibangvs1b;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:02
rouibangvs1a;Error in LAN Interface 2;HIGH;OK;05/01/2020 03:02
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 03:01
consngvs2b;SystemResources:CPU Context switches per second are high on {HOST.HOST};WARNING;OK;05/01/2020 03:01
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 03:01
m9sdp16a;Check FTP Manager in event file Hourly;WARNING;PROBLEM;05/01/2020 03:01
m11air3;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:01
m10air04;Balance Enquiry 3 and Account Update per SDP (night);DISASTER;OK;05/01/2020 03:01
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 03:00
m11sdp20b;Processor load is too high;HIGH;OK;05/01/2020 03:00
m11air1;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:00
m11air2;Configuration error. on {HOST.HOST};AVERAGE;PROBLEM;05/01/2020 03:00
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 03:00
m4sdp24b;Processor load is too high;HIGH;OK;05/01/2020 02:59
m8sdp23b;Processor load is too high;HIGH;OK;05/01/2020 02:59
m8sdp22b;Processor load is too high;HIGH;OK;05/01/2020 02:59
m11sdp21b;Processor load is too high;HIGH;OK;05/01/2020 02:59
dc1occ05;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;05/01/2020 02:59
dc1occ06;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;05/01/2020 02:59
dc2occ07;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;05/01/2020 02:59
dc2occ08;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;05/01/2020 02:59
m2sdp27b;Processor load is too high;HIGH;OK;05/01/2020 02:59
